Ano;"UF do Produto";"Código CGCE Nível 1";"Descrição CGCE Nível 1";"Valor FOB (US$)"
2002;Ceará;3;"BENS DE CONSUMO (BC)";331214322
2002;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";276128994
2002;Bahia;3;"BENS DE CONSUMO (BC)";261342789
2002;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";214786830
2002;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";197090334
2002;"Santa Catarina";1;"BENS DE CAPITAL (BK)";195374700
2002;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";191790068
2002;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";173153622
2002;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";170486504
2002;Paraná;1;"BENS DE CAPITAL (BK)";163113329
2002;Pernambuco;3;"BENS DE CONSUMO (BC)";160539281
2002;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";148995995
2002;"Minas Gerais";1;"BENS DE CAPITAL (BK)";143955924
2002;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";117532598
2002;Goiás;3;"BENS DE CONSUMO (BC)";110969147
2002;"Mato Grosso";3;"BENS DE CONSUMO (BC)";109150946
2002;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";107788904
2002;Pará;3;"BENS DE CONSUMO (BC)";96505088
2002;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";85805109
2002;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";85506761
2002;Paraíba;3;"BENS DE CONSUMO (BC)";81655048
2002;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";72270348
2002;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";70578490
2002;"Espírito Santo";3;"BENS DE CONSUMO (BC)";68301497
2002;Alagoas;3;"BENS DE CONSUMO (BC)";50397388
2002;Amazonas;1;"BENS DE CAPITAL (BK)";35869342
2002;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";33420085
2002;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";29162940
2002;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";26833156
2002;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";26228894
2002;Sergipe;3;"BENS DE CONSUMO (BC)";25654912
2002;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";25547739
2002;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";24715206
2002;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";24347310
2002;Piauí;3;"BENS DE CONSUMO (BC)";21229182
2002;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";15779100
2002;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";15437486
2002;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";14508117
2002;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";11661376
2002;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";11016856
2002;Paraíba;4;"COMBUSTÍVEIS E LUBRIFICANTES";9049038
2002;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";8474845
2002;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";7169882
2002;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";5920674
2002;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";5592314
2002;Maranhão;3;"BENS DE CONSUMO (BC)";4126347
2002;Ceará;1;"BENS DE CAPITAL (BK)";3564614
2002;Acre;2;"BENS INTERMEDIÁRIOS (BI)";3417605
2002;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2857384
2002;Rondônia;3;"BENS DE CONSUMO (BC)";2487105
2002;Paraíba;1;"BENS DE CAPITAL (BK)";2171522
2002;"Espírito Santo";1;"BENS DE CAPITAL (BK)";2084497
2002;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1977114
2002;Goiás;1;"BENS DE CAPITAL (BK)";1900004
2002;Pernambuco;1;"BENS DE CAPITAL (BK)";1769600
2002;Tocantins;3;"BENS DE CONSUMO (BC)";1700323
2002;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";1600044
2002;Bahia;1;"BENS DE CAPITAL (BK)";1527320
2002;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1293576
2002;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1069575
2002;Amapá;3;"BENS DE CONSUMO (BC)";924088
2002;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";784402
2002;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";617591
2002;"Distrito Federal";3;"BENS DE CONSUMO (BC)";588995
2002;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";497181
2002;Pará;1;"BENS DE CAPITAL (BK)";320953
2002;Acre;3;"BENS DE CONSUMO (BC)";319844
2002;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";244280
2002;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";237288
2002;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";214265
2002;Sergipe;1;"BENS DE CAPITAL (BK)";210814
2002;"Distrito Federal";1;"BENS DE CAPITAL (BK)";123413
2002;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";121309
2002;"Mato Grosso";1;"BENS DE CAPITAL (BK)";98200
2002;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";81397
2002;Acre;1;"BENS DE CAPITAL (BK)";80713
2002;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";78426
2002;Roraima;3;"BENS DE CONSUMO (BC)";67439
2002;"Rio Grande do Norte";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";65435
2002;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";56701
2002;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";47429
2002;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";41428
2002;Paraíba;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";33248
2002;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";32741
2002;Goiás;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";30554
2002;Sergipe;4;"COMBUSTÍVEIS E LUBRIFICANTES";20452
2002;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";17748
2002;Sergipe;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";16727
2002;Amapá;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3390
2002;Amapá;1;"BENS DE CAPITAL (BK)";1696
2002;Roraima;1;"BENS DE CAPITAL (BK)";1399
2002;"Mato Grosso";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";650
2002;Piauí;1;"BENS DE CAPITAL (BK)";600
2001;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";9427323555
2001;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";5400515070
2001;"São Paulo";3;"BENS DE CONSUMO (BC)";5275331117
2001;"São Paulo";1;"BENS DE CAPITAL (BK)";4780798577
2001;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";3733025538
2001;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";3525450450
2001;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";2230712932
2001;Pará;2;"BENS INTERMEDIÁRIOS (BI)";2184341453
2001;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";2180213828
2001;Paraná;3;"BENS DE CONSUMO (BC)";1549894942
2001;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";1547936123
2001;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";1445083298
2001;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";1295245120
2001;"Santa Catarina";3;"BENS DE CONSUMO (BC)";1294714685
2001;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";1186044193
2001;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";1006454463
2001;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";924617321
2001;Amazonas;3;"BENS DE CONSUMO (BC)";641509932
2001;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";568625184
2001;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";540177057
2001;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";478522633
2001;"Minas Gerais";3;"BENS DE CONSUMO (BC)";469653767
2001;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";368238111
2001;Ceará;3;"BENS DE CONSUMO (BC)";299011249
2001;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";290721609
2001;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";283521187
2001;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";213607151
2001;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";208109269
2001;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";189178673
2001;"Santa Catarina";1;"BENS DE CAPITAL (BK)";181397322
2001;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";179811295
2001;"Minas Gerais";1;"BENS DE CAPITAL (BK)";176060923
2001;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";159045659
2001;Paraná;1;"BENS DE CAPITAL (BK)";155502261
2001;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";139609629
2001;Goiás;3;"BENS DE CONSUMO (BC)";114956841
2001;Pernambuco;3;"BENS DE CONSUMO (BC)";109896322
2001;Bahia;3;"BENS DE CONSUMO (BC)";101540379
2001;Pará;3;"BENS DE CONSUMO (BC)";100789171
2001;"Mato Grosso";3;"BENS DE CONSUMO (BC)";100103365
2001;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";79402309
2001;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";78613423
2001;Paraíba;3;"BENS DE CONSUMO (BC)";78250802
2001;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";75055495
2001;"Espírito Santo";3;"BENS DE CONSUMO (BC)";62235799
2001;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";58424151
2001;Amazonas;1;"BENS DE CAPITAL (BK)";56338036
2001;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";55494149
2001;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";45971355
2001;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";29150797
2001;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";26977725
2001;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";25917274
2001;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";18903788
2001;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";18370484
2001;Piauí;3;"BENS DE CONSUMO (BC)";14011542
2001;Sergipe;3;"BENS DE CONSUMO (BC)";12782077
2001;Alagoas;3;"BENS DE CONSUMO (BC)";12177770
2001;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";11744978
2001;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";9550324
2001;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";8559414
2001;Paraíba;4;"COMBUSTÍVEIS E LUBRIFICANTES";8417132
2001;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";7923766
2001;Ceará;1;"BENS DE CAPITAL (BK)";7166629
2001;Acre;2;"BENS INTERMEDIÁRIOS (BI)";5523380
2001;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";5464773
2001;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";5416747
2001;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";4184284
2001;"Espírito Santo";1;"BENS DE CAPITAL (BK)";3616496
2001;Maranhão;3;"BENS DE CONSUMO (BC)";3558935
2001;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3204043
2001;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";2899277
2001;Bahia;1;"BENS DE CAPITAL (BK)";2563660
2001;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2082751
2001;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1431040
2001;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";1385429
2001;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";1370255
2001;Pará;1;"BENS DE CAPITAL (BK)";1338584
2001;Amapá;3;"BENS DE CONSUMO (BC)";1283213
2001;Pernambuco;1;"BENS DE CAPITAL (BK)";1261813
2001;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1227632
2001;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1153393
2001;Tocantins;3;"BENS DE CONSUMO (BC)";1019764
2001;Rondônia;3;"BENS DE CONSUMO (BC)";935429
2001;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";901607
2001;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";708564
2001;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";585903
2001;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";394261
2001;Goiás;1;"BENS DE CAPITAL (BK)";266243
2001;Acre;3;"BENS DE CONSUMO (BC)";248309
2001;"Distrito Federal";1;"BENS DE CAPITAL (BK)";229079
2001;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";146098
2001;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";136204
2001;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";130900
2001;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";124583
2001;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";123560
2001;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";110711
2001;Amazonas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";102370
2001;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";96384
2001;Roraima;3;"BENS DE CONSUMO (BC)";95903
2001;"Distrito Federal";3;"BENS DE CONSUMO (BC)";80061
2001;Paraíba;1;"BENS DE CAPITAL (BK)";54371
2001;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";51918
2001;Paraíba;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";51152
2001;Sergipe;1;"BENS DE CAPITAL (BK)";50505
2001;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";45109
2001;"Mato Grosso";1;"BENS DE CAPITAL (BK)";41423
2001;Acre;1;"BENS DE CAPITAL (BK)";27681
2001;Maranhão;1;"BENS DE CAPITAL (BK)";26331
2001;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";24659
2001;Amapá;1;"BENS DE CAPITAL (BK)";19416
2001;"Rio Grande do Norte";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";17010
2001;Acre;4;"COMBUSTÍVEIS E LUBRIFICANTES";16154
2001;Rondônia;1;"BENS DE CAPITAL (BK)";15283
2001;Sergipe;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";14806
2001;"Mato Grosso";4;"COMBUSTÍVEIS E LUBRIFICANTES";13186
2001;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";5042
2000;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";9472600476
2000;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";5888574299
2000;"São Paulo";3;"BENS DE CONSUMO (BC)";4829966114
2000;"São Paulo";1;"BENS DE CAPITAL (BK)";4707956297
2000;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";3323207521
2000;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";2905351466
2000;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";2626866061
2000;Pará;2;"BENS INTERMEDIÁRIOS (BI)";2326601010
2000;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";2060530582
2000;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";1646086448
2000;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";1387626615
2000;Paraná;3;"BENS DE CONSUMO (BC)";1206026488
2000;"Santa Catarina";3;"BENS DE CONSUMO (BC)";1142972379
2000;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";1091085715
2000;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";962533576
2000;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";749128049
2000;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";727467252
2000;Amazonas;3;"BENS DE CONSUMO (BC)";584794401
2000;"Minas Gerais";3;"BENS DE CONSUMO (BC)";525618720
2000;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";490788856
2000;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";486003031
2000;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";316869662
2000;Ceará;3;"BENS DE CONSUMO (BC)";296968162
2000;"Minas Gerais";1;"BENS DE CAPITAL (BK)";288228253
2000;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";226551371
2000;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";218933432
2000;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";181631877
2000;Paraná;1;"BENS DE CAPITAL (BK)";181084424
2000;"Santa Catarina";1;"BENS DE CAPITAL (BK)";178461015
2000;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";178134060
2000;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";176851413
2000;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";153667084
2000;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";127465114
2000;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";114919422
2000;Pará;3;"BENS DE CONSUMO (BC)";112174848
2000;Pernambuco;3;"BENS DE CONSUMO (BC)";90877921
2000;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";85102936
2000;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";80824190
2000;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";74744971
2000;"Espírito Santo";3;"BENS DE CONSUMO (BC)";70166103
2000;"Mato Grosso";3;"BENS DE CONSUMO (BC)";69439578
2000;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";68605724
2000;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";67777434
2000;Bahia;3;"BENS DE CONSUMO (BC)";67554196
2000;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";58459861
2000;Goiás;3;"BENS DE CONSUMO (BC)";57177407
2000;Amazonas;1;"BENS DE CAPITAL (BK)";57026094
2000;Paraíba;3;"BENS DE CONSUMO (BC)";51376956
2000;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";46039642
2000;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";33242314
2000;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";30593379
2000;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";20698942
2000;Sergipe;3;"BENS DE CONSUMO (BC)";19642541
2000;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";19319099
2000;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";18966335
2000;Piauí;3;"BENS DE CONSUMO (BC)";17278632
2000;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";13151393
2000;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";11926634
2000;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";11304455
2000;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";10016041
2000;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";7549789
2000;Paraíba;4;"COMBUSTÍVEIS E LUBRIFICANTES";6780896
2000;Alagoas;3;"BENS DE CONSUMO (BC)";5375152
2000;Ceará;1;"BENS DE CAPITAL (BK)";4182247
2000;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3497528
2000;"Espírito Santo";1;"BENS DE CAPITAL (BK)";3449838
2000;Amapá;3;"BENS DE CONSUMO (BC)";2756501
2000;Maranhão;3;"BENS DE CONSUMO (BC)";2695259
2000;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";2501194
2000;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";2242078
2000;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1938191
2000;Pernambuco;1;"BENS DE CAPITAL (BK)";1794270
2000;Goiás;1;"BENS DE CAPITAL (BK)";1576730
2000;Bahia;1;"BENS DE CAPITAL (BK)";1378683
2000;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1331031
2000;Acre;2;"BENS INTERMEDIÁRIOS (BI)";1288842
2000;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";1190367
2000;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1131390
2000;"Mato Grosso";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";918465
2000;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";842915
2000;Rondônia;3;"BENS DE CONSUMO (BC)";792910
2000;Tocantins;3;"BENS DE CONSUMO (BC)";761189
2000;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";566137
2000;"Distrito Federal";3;"BENS DE CONSUMO (BC)";528243
2000;Pará;1;"BENS DE CAPITAL (BK)";507944
2000;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";459348
2000;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";412195
2000;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";351524
2000;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";348921
2000;Acre;3;"BENS DE CONSUMO (BC)";228857
2000;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";222814
2000;"Distrito Federal";1;"BENS DE CAPITAL (BK)";201099
2000;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";134600
2000;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";119277
2000;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";91480
2000;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";89268
2000;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";84954
2000;Paraíba;1;"BENS DE CAPITAL (BK)";73831
2000;"Mato Grosso";1;"BENS DE CAPITAL (BK)";65437
2000;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";55052
2000;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";35755
2000;Sergipe;1;"BENS DE CAPITAL (BK)";34535
2000;Piauí;1;"BENS DE CAPITAL (BK)";26529
2000;Acre;4;"COMBUSTÍVEIS E LUBRIFICANTES";26402
2000;Paraíba;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";26322
2000;Sergipe;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";20363
2000;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";17472
2000;Sergipe;4;"COMBUSTÍVEIS E LUBRIFICANTES";15552
2000;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";9244
2000;Alagoas;1;"BENS DE CAPITAL (BK)";6900
2000;"Mato Grosso";4;"COMBUSTÍVEIS E LUBRIFICANTES";6828
2000;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";6342
2000;Rondônia;4;"COMBUSTÍVEIS E LUBRIFICANTES";4639
2000;Acre;1;"BENS DE CAPITAL (BK)";1888
2000;Goiás;4;"COMBUSTÍVEIS E LUBRIFICANTES";59
2000;Roraima;3;"BENS DE CONSUMO (BC)";28
1999;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";9265513860
1999;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";5453260105
1999;"São Paulo";3;"BENS DE CONSUMO (BC)";4304747643
1999;"São Paulo";1;"BENS DE CAPITAL (BK)";3476132474
1999;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";2937894376
1999;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";2867515645
1999;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";2337564575
1999;Pará;2;"BENS INTERMEDIÁRIOS (BI)";2010355474
1999;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";1807316002
1999;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";1385127554
1999;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";1347580088
1999;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";1101874302
1999;"Santa Catarina";3;"BENS DE CONSUMO (BC)";1051685154
1999;Paraná;3;"BENS DE CONSUMO (BC)";773926528
1999;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";661600498
1999;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";640378392
1999;"Minas Gerais";3;"BENS DE CONSUMO (BC)";628088717
1999;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";433138735
1999;"Minas Gerais";1;"BENS DE CAPITAL (BK)";289382841
1999;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";283014824
1999;Amazonas;3;"BENS DE CONSUMO (BC)";281836903
1999;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";270226557
1999;Ceará;3;"BENS DE CONSUMO (BC)";239920427
1999;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";223802904
1999;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";223310892
1999;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";206909779
1999;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";172888464
1999;Paraná;1;"BENS DE CAPITAL (BK)";169012540
1999;"Santa Catarina";1;"BENS DE CAPITAL (BK)";163092634
1999;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";158181881
1999;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";148098768
1999;Pará;3;"BENS DE CONSUMO (BC)";123705282
1999;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";120978003
1999;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";119580198
1999;"Mato Grosso";3;"BENS DE CONSUMO (BC)";98470220
1999;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";87866771
1999;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";84311606
1999;Pernambuco;3;"BENS DE CONSUMO (BC)";82242068
1999;"Espírito Santo";3;"BENS DE CONSUMO (BC)";63383382
1999;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";57393826
1999;Goiás;3;"BENS DE CONSUMO (BC)";54137961
1999;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";54098585
1999;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";47560254
1999;Bahia;3;"BENS DE CONSUMO (BC)";45045407
1999;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";39765449
1999;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";39111167
1999;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";37628377
